Paper_ID,DOI,Title,Lead_author,Institution,Journal,Published,Motivation,Oceanic_region,Area,Site,Size,System,Years_total,Date_start,Date_end,Run_mode,Yearly_trends_compared,Generic_species,Multiple_species,Species_scientific_name,Species_common_name,Species_type,Geographical_zone,Model_reuse,Model_name,Model_type,Model_movement,Physical_model,Nested_submodels,Model_resolution_min,Model_spatial_shape,Model_depth,Tidal_model_used,Bathymetry_model_used,Model_integration,Model_time_step,Model_time_step_type,Model_diffusion_scheme,Model_diffusion_direction,Model_diffusion_value,PLD_type,PLD_fixed,PLD_variable,PLD_stdev,Spawning_period,Spawning_interval,Spawning_release_sites,Spawning_settlement_sites,Spawning_depth_type,Spawning_depth_value,Spawning_depth_min,Spawning_depth_max,Spawning_initiation,Passive_movement,Diel_vertical_migration,Circatidal_migration,Pynocline_migration,Halocline_migration,Ontogentic_vertical_migration,Vertical_swimming_ability,Horizontal_swimming_ability,Sinking_velocity,Egg_buoyancy,Mortality,Mortality_rate,Mortality_function,Directed_swimming,Swimming_speed,Sensory_zone,Sensory_onset,Sensory_cue,Growth,Growth_func,Buffer_size,Settlement_competency_window,Settlement_competency_type,Settlement_competency_factor,Settlement_competency_type_start,Settlement_site_type,Settlement_site_size,Particles_spawned_at_individual_type,Particles_spawned_at_individual_site,Particles_spawned_range_min,Particles_spawned_range_max,Particles_spawned_super_individual,Particles_spawned_period,Particles_spawned_total,Replicated_run,Sensitivity_analysis,Statistical_methods_used,Empirically_coupled,Dispersal_kernel,Temporal_kernel,Accumulation_kernel,Partial_summation,Minimum_arrival_time,Mean_distance,Median_distance,Distance_travelled_mean,Trajectory_travelled_mean,Distance_travelled_stdev,Distance_travelled_median,Direction_mean,Depth_mean,Distance_travelled_upper_quantile,Distance_travelled_max,Biophysical_matrix,Travel_time_mean,Isotropy,Positive_area,Seeded_area,Centre_of_mass,Aggregation_index,Mean_length,Connectance,Proportion_connected_sites,Connections_total,Connected_clusters_total,Connected_clusters_largest_size,Cross_shore_connectivity,Dispersion_index,Connectivity_metrics_potential,Connectivity_metrics_realised,Local_retention,Local_retention_mean,Local_retention_max,Self_recruitment,Self_recruitment_mean,Self_recruitment_max,Settlement_success,Settlement_success_mean,Settlement_success_min,Directional_exchange_rate,Export_probability,Source_sink_indicies,Graph_theory,Eigenvalue_perturbation_theory,Betweeness_centrality,Hatching_probability,Shannon_Index,Distance_to_shore,Survival_success,Along_shore_distance,Along_shore_distance_mean,Along_shore_distance_std
43,10.1371/journal.pone.0073687,Modeling Fish Egg Production and Spatial Distribution from Acoustic Data: A Step Forward into the Analysis of Recruitment,Ospina-Alvarez A,Institut de Cie_ncies del Mar (CSIC) ,PLOS One,2013,DS,Mediterranean Sea,Mediterranean,Gulf of Lion,Medium,Open,2,2007,2008,Forecast,Between,FALSE,FALSE,Engraulis encrasicolus ,European anchovy,Fish,Temperate,TRUE,Ichthyop,IBM,L,MARS-3D,FALSE,1.2,Grid,NA,FALSE,FALSE,RK4,600,Fixed,TKE,Both,NA,Fixed,30,NA,NA,June,Once,7,7,Variable,NA,0,15,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,Temperature,FALSE,NA,NA,NA,NA,TRUE,Temperature,NA,FALSE,NA,NA,NA,Nursery Grounds,NA,Variable,NA,1,1000,FALSE,Once,20000,FALSE,TRUE,GLM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
32,10.1016/j.marpolbul.2013.02.016 ,Modeling jellyfish Pelagia noctiluca transport and stranding in the Ligurian Sea ,Berline L,Mediterranean Institute of Oceanography ,Marine Pollution Bulletin,2013,DI,Mediterranean Sea,Italy,Ligurian Sea,Small,Open,2,2001,2006,Forecast,Both,FALSE,FALSE,Pelagia noctiluca,Mauve stinger,Cnidaria,Temperate,TRUE,ARIANE,IBM,L,NEMO,TRUE,1.25,Grid,100,FALSE,FALSE,NA,NA,Fixed,NA,NA,NA,Fixed,10,NA,NA,"Daily spawning 2001 & June-Aug 2001, 2006",Daily,3,NA,Fixed,5,NA,NA,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,Littorial Zone,NA,Fixed,328,NA,NA,FALSE,Daily,328,FALSE,TRUE,Correlations,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
33,10.1016/j.ecss.2014.11.033,"Modeling larval connectivity of the Atlantic surfclams within the Middle Atlantic Bight: Model development, larval dispersal and metapopulation connectivity",Zhang X,Rutgers University,"Estuarine, Coastal and Shelf Science",2015,DS,North-East Atlantic,United States,Middle Atlantic Bight,Large,Open,4,2006,2009,Forecast,Between,FALSE,FALSE,Spisula solidissima,Atlantic surfclam,Bivalvia,Temperate,FALSE,Scl-IBM,IBM,L,ROMS,FALSE,6,Grid,60,TRUE,FALSE,In-line,240,Fixed,Random walk,Horizontal,NA,Fixed,35,NA,NA,May-October,5-day ,6,6,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,Variable,Size,NA,Release Sites,NA,Fixed,6800,NA,NA,FALSE,5-day,800000,FALSE,FALSE,F-tests,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,119,NA,94,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,0.102,0.197,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
33,10.1016/j.ecss.2014.11.033,"Modeling larval connectivity of the Atlantic surfclams within the Middle Atlantic Bight: Model development, larval dispersal and metapopulation connectivity",Zhang X,Rutgers University,"Estuarine, Coastal and Shelf Science",2015,DS,North-East Atlantic,United States,Middle Atlantic Bight,Large,Open,1,2006,2006,Forecast,Between,FALSE,FALSE,Spisula solidissima,Atlantic surfclam,Bivalvia,Temperate,FALSE,Scl-IBM,IBM,L,ROMS,FALSE,6,Grid,60,TRUE,FALSE,In-line,240,Fixed,Random walk,Horizontal,NA,Fixed,35,NA,NA,May-October,5-day ,6,6,Fixed,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,Variable,Size,NA,Release Sites,NA,Fixed,6800,NA,NA,FALSE,5-day,800000,FALSE,FALSE,F-tests,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,88.5,FALSE,FALSE,FALSE,383.9,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
33,10.1016/j.ecss.2014.11.033,"Modeling larval connectivity of the Atlantic surfclams within the Middle Atlantic Bight: Model development, larval dispersal and metapopulation connectivity",Zhang X,Rutgers University,"Estuarine, Coastal and Shelf Science",2015,DS,North-East Atlantic,United States,Middle Atlantic Bight,Large,Open,1,2006,2006,Forecast,Between,FALSE,FALSE,Spisula solidissima,Atlantic surfclam,Bivalvia,Temperate,FALSE,Scl-IBM,IBM,L,ROMS,FALSE,6,Grid,60,TRUE,FALSE,In-line,240,Fixed,Random walk,Horizontal,NA,Fixed,35,NA,NA,May-October,5-day ,6,6,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,Variable,Size,NA,Release Sites,NA,Fixed,6800,NA,NA,FALSE,5-day,800000,FALSE,FALSE,F-tests,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,121.8,FALSE,FALSE,FALSE,439.1,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
33,10.1016/j.ecss.2014.11.033,"Modeling larval connectivity of the Atlantic surfclams within the Middle Atlantic Bight: Model development, larval dispersal and metapopulation connectivity",Zhang X,Rutgers University,"Estuarine, Coastal and Shelf Science",2015,DS,North-East Atlantic,United States,Middle Atlantic Bight,Large,Open,1,2006,2006,Forecast,Between,FALSE,FALSE,Spisula solidissima,Atlantic surfclam,Bivalvia,Temperate,FALSE,Scl-IBM,IBM,L,ROMS,FALSE,6,Grid,60,TRUE,FALSE,In-line,240,Fixed,Random walk,Horizontal,NA,Fixed,35,NA,NA,May-October,5-day ,6,6,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,Variable,Size,NA,Release Sites,NA,Fixed,6800,NA,NA,FALSE,5-day,800000,FALSE,FALSE,F-tests,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,54.4,FALSE,FALSE,FALSE,253,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
33,10.1016/j.ecss.2014.11.033,"Modeling larval connectivity of the Atlantic surfclams within the Middle Atlantic Bight: Model development, larval dispersal and metapopulation connectivity",Zhang X,Rutgers University,"Estuarine, Coastal and Shelf Science",2015,DS,North-East Atlantic,United States,Middle Atlantic Bight,Large,Open,1,2006,2006,Forecast,Between,FALSE,FALSE,Spisula solidissima,Atlantic surfclam,Bivalvia,Temperate,FALSE,Scl-IBM,IBM,L,ROMS,FALSE,6,Grid,60,TRUE,FALSE,In-line,240,Fixed,Random walk,Horizontal,NA,Fixed,35,NA,NA,May-October,5-day ,6,6,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,Variable,Size,NA,Release Sites,NA,Fixed,6800,NA,NA,FALSE,5-day,800000,FALSE,FALSE,F-tests,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,114.4,FALSE,FALSE,FALSE,436.7,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DI,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Between,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,30,NA,NA,January to December,Monthly,1,NA,Variable,NA,50,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DI,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Hindcast,Between,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,30,NA,NA,January to December,Monthly,1,NA,Variable,NA,50,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,0,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,0.06,0.0087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,100,300,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,0.062,0.013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,300,500,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,0.014,0.0015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,0,100,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,100,300,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
72,10.1093/plankt/fbs039,Modeling the dispersal of Cape hake ichthyoplankton ,Garavelli L,Centre de Recherche Halieutique M_diterran_enne et Tropicale,Journal of Plankton Research,2012,DS,Southern Benguela,South Africa,Southern Benguela,Large,Open,6,NA,NA,Forecast,Both,FALSE,TRUE,Merluccis,Cape hake,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,8,Grid,1000,FALSE,FALSE,RK4,3600,Fixed,Random walk,NA,NA,Fixed,40,NA,NA,January to December,Monthly,8,8,Variable,NA,300,500,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Fixed,NA,20,Nursery Grounds,NA,Fixed,10000,NA,NA,FALSE,Monthly,720000,FALSE,TRUE,ANOVA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
74,10.1016/j.pocean.2014.03.009,Modeling the spawning strategies and larval survival of the Brazilian sardine (Sardinella brasiliensis),Dias DF,National Institute for Space Research,Progress In Oceanography,2014,DI,South-West Atlantic,Brazil,South-eastern Brazilian Shelf,Large,Open,6,1980,1993,Forecast,Between,FALSE,FALSE,Sardinella brasiliensis,Brazilian sardine,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,9.2,Grid,50,FALSE,FALSE,RK4,3600,Fixed,NA,NA,NA,Fixed,45,NA,NA,December to January,Once,5,NA,Variable,NA,0,30,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
74,10.1016/j.pocean.2014.03.009,Modeling the spawning strategies and larval survival of the Brazilian sardine (Sardinella brasiliensis),Dias DF,National Institute for Space Research,Progress In Oceanography,2014,DI,South-West Atlantic,Brazil,South-eastern Brazilian Shelf,Large,Open,6,1980,1993,Forecast,Between,FALSE,FALSE,Sardinella brasiliensis,Brazilian sardine,Fish,Temperate,TRUE,Ichthyop,IBM,L,ROMS,FALSE,9.2,Grid,NA,FALSE,FALSE,RK4,3600,Fixed,NA,NA,NA,Fixed,45,NA,NA,December to January,NA,NA,NA,Variable,NA,0,30,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,Temperature / Depth,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Variable,NA,1,1000,FALSE,Once,10000,FALSE,FALSE,ANOVA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
53,10.1093/icesjms/fsw004,Modelled connectivity between Walleye Pollock (Gadus chalcogrammus) spawning and age-0 nursery areas in warm and cold years with implications for juvenile survival,Petrik C,University of Alaska Fairbanks,ICES Journal of Marine Science,2016,DS,Bering Sea,Alaska,Eastern Bering Sea (Alaska),Large,Open,18,1995,2002,Forecast,Between,FALSE,FALSE,Gadus chalcogrammus,Walleye pollock,Fish,Temperate,TRUE,TRACMASS,IBM,L,ROMS,FALSE,10,Grid,NA,FALSE,FALSE,NA,3600,Fixed,Random walk,NA,NA,Variable,NA,Temperature / Length,NA,February-April,Fortnightly,6,16,Variable,NA,0,200,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,Variable,Length,NA,Ecoregion,300,Fixed,2000,NA,NA,FALSE,NA,192000,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,0.14,0.37,TRUE,0.8,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
